,File,HLA,Avg_Token_NLL,model_path
795,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB8301_2_per_token_metrics.csv,B8301,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB8301/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB8301_2.pt
787,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB2703_1_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB2703_1.pt
788,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB2703_2_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB2703_2.pt
789,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB2703_1_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB2703_1.pt
790,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB2703_2_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB2703_2.pt
791,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB2703_1_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB2703_1.pt
793,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB2703_2_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB2703_2.pt
785,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB2703_2_per_token_metrics.csv,B2703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB2703_2.pt
773,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA2602_2_per_token_metrics.csv,A2602,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2602/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA2602_2.pt
762,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC0801_2_per_token_metrics.csv,C0801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC0801_2.pt
763,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAC0801_2_per_token_metrics.csv,C0801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0801/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAC0801_2.pt
764,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAC0801_2_per_token_metrics.csv,C0801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0801/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAC0801_2.pt
765,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAC0801_1_per_token_metrics.csv,C0801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAC0801_1.pt
754,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAC0303_2_per_token_metrics.csv,C0303,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0303/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAC0303_2.pt
760,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC0801_2_per_token_metrics.csv,C0801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0801/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC0801_2.pt
761,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAC0801_1_per_token_metrics.csv,C0801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0801/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAC0801_1.pt
1271,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0250_2_per_token_metrics.csv,A0250,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0250/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0250_2.pt
1272,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA0250_1_per_token_metrics.csv,A0250,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0250/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA0250_1.pt
1273,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA0250_2_per_token_metrics.csv,A0250,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0250/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA0250_2.pt
730,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB5703_2_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB5703_2.pt
722,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB5703_1_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB5703_1.pt
723,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB5703_1_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB5703_1.pt
725,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB5703_2_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB5703_2.pt
726,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB5703_2_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB5703_2.pt
727,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB5703_1_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB5703_1.pt
728,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB5703_2_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB5703_2.pt
729,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB5703_2_per_token_metrics.csv,B5703,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5703/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB5703_2.pt
1299,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA8001_2_per_token_metrics.csv,A8001,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA8001/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA8001_2.pt
1301,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA8001_1_per_token_metrics.csv,A8001,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA8001/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA8001_1.pt
670,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA6901_2_per_token_metrics.csv,A6901,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6901/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA6901_2.pt
610,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA6812_2_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA6812_2.pt
611,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAA6812_1_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAA6812_1.pt
612,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA6812_1_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA6812_1.pt
613,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA6812_2_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA6812_2.pt
616,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC0802_2_per_token_metrics.csv,C0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0802/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC0802_2.pt
1327,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB4506_2_per_token_metrics.csv,B4506,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4506/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB4506_2.pt
1314,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA0217_2_per_token_metrics.csv,A0217,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0217/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA0217_2.pt
1315,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA0217_1_per_token_metrics.csv,A0217,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0217/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA0217_1.pt
605,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA6812_1_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA6812_1.pt
606,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA6812_2_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA6812_2.pt
607,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA6812_2_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA6812_2.pt
608,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA6812_1_per_token_metrics.csv,A6812,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6812/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA6812_1.pt
594,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA3303_1_per_token_metrics.csv,A3303,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3303/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA3303_1.pt
595,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA3303_2_per_token_metrics.csv,A3303,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3303/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA3303_2.pt
596,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA3303_1_per_token_metrics.csv,A3303,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3303/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA3303_1.pt
600,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA3303_1_per_token_metrics.csv,A3303,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3303/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA3303_1.pt
601,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA3303_1_per_token_metrics.csv,A3303,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3303/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA3303_1.pt
588,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB4405_2_per_token_metrics.csv,B4405,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4405/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB4405_2.pt
589,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB4405_1_per_token_metrics.csv,B4405,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4405/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB4405_1.pt
590,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB4405_2_per_token_metrics.csv,B4405,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4405/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB4405_2.pt
591,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB4405_2_per_token_metrics.csv,B4405,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4405/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB4405_2.pt
593,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB4405_2_per_token_metrics.csv,B4405,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4405/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB4405_2.pt
580,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0211_2_per_token_metrics.csv,A0211,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0211/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0211_2.pt
572,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB2705_2_per_token_metrics.csv,B2705,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2705/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB2705_2.pt
560,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA0219_2_per_token_metrics.csv,A0219,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0219/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA0219_2.pt
543,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB1542_2_per_token_metrics.csv,B1542,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1542/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB1542_2.pt
530,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB0802_2_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB0802_2.pt
522,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB0802_1_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB0802_1.pt
523,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB0802_2_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB0802_2.pt
524,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB0802_2_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB0802_2.pt
525,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB0802_1_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB0802_1.pt
526,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB0802_1_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB0802_1.pt
528,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0802_2_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0802_2.pt
529,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB0802_1_per_token_metrics.csv,B0802,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0802/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB0802_1.pt
514,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB3909_1.pt
516,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB3909_2_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB3909_2.pt
517,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB3909_1.pt
518,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB3909_1.pt
519,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB3909_1.pt
520,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB3909_1.pt
521,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB3909_1.pt
512,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB3909_1_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB3909_1.pt
513,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB3909_2_per_token_metrics.csv,B3909,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3909/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB3909_2.pt
501,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4801_2_per_token_metrics.csv,B4801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4801_2.pt
492,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB4801_2_per_token_metrics.csv,B4801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB4801_2.pt
493,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4801_1_per_token_metrics.csv,B4801,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4801_1.pt
474,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB0803_1_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB0803_1.pt
475,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB0803_2_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB0803_2.pt
476,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB0803_2_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB0803_2.pt
480,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA0202_1_per_token_metrics.csv,A0202,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0202/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA0202_1.pt
468,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB0803_1_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB0803_1.pt
469,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0803_2_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0803_2.pt
470,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB0803_2_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB0803_2.pt
471,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB0803_1_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB0803_1.pt
472,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB0803_1_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB0803_1.pt
473,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB0803_2_per_token_metrics.csv,B0803,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0803/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB0803_2.pt
463,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA2601_2_per_token_metrics.csv,A2601,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2601/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA2601_2.pt
1434,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4201_2_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4201_2.pt
1435,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB4201_1_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB4201_1.pt
1436,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB4201_2_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB4201_2.pt
1437,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4201_2_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4201_2.pt
1428,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAC1203_2_per_token_metrics.csv,C1203,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1203/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAC1203_2.pt
1431,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB4201_1_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB4201_1.pt
1432,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB4201_1_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB4201_1.pt
1433,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB4201_2_per_token_metrics.csv,B4201,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4201/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB4201_2.pt
1418,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA6823_1_per_token_metrics.csv,A6823,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA6823_1.pt
1420,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA6823_2_per_token_metrics.csv,A6823,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA6823_2.pt
1423,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA6823_2_per_token_metrics.csv,A6823,inf,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA6823_2.pt
